"Year","Entity Type","Entity Group","Entity Name","Department / Subdivision","Position","Elected Official","Judicial","Other Positions","Min Classification Salary","Max Classification Salary","Reported Base Wage","Regular Pay","Overtime Pay","Lump-Sum Pay","Other Pay","Total Wages","Defined Benefit Plan","Employees Retirement Cost Covered","Deferred Compensation Plan","Health Dental Vision","Total Retirement and Health Cost","Pension Formula","Entity URL","Entity Population","Last Updated"
"2012","City","","Arcata","City Manager","City Manager's Office Administrative Assistant/Personnel","","","","42469","51622","","50936","0","248","540","51724","11769","0","540","14199","26508","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","City Manager","Communications Specialist","","","","26285","31949","","14792","0","0","0","14792","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","City Manager","Contracts and Procurement Spec","","","","41783","50788","","52259","0","3150","1020","56429","12035","0","1020","14357","27412","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","City Manager","Executive Assistant to the City Manager","","","","50669","61588","","61662","0","2985","1279","65926","14582","0","1279","14199","30060","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","City Manager","Information Technology Manager","","","","53265","64744","","63126","0","2366","1089","66581","14782","0","875","20271","35928","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","City Manager","Office Assistant","","","Resource Aide","21767","26458","","9734","0","0","56","9790","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","City Manager","Personnel Director","","","","67005","81444","","79184","0","0","1100","80284","18568","0","1100","20271","39939","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","City Manager","Secretary","","","","36155","43946","","17795","0","0","0","17795","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","City Manager","Video Aide","","","","17842","21688","","1100","0","0","0","1100","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Building Inspector","","","","41783","50787","","50260","0","977","1015","52252","11729","0","360","14357","26446","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Building Official","","","","58269","70826","","73989","0","2883","2999","79871","17092","0","2999","20271","40362","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Comm. Development Specialist I","","","","36155","43946","","38881","0","0","513","39394","9292","0","513","20646","30451","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Deputy Director of Community Development","","","","67005","81444","","75475","0","1566","1052","78093","17782","0","1052","20271","39105","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Director of Community Development","","","","79385","98493","","98472","0","3507","5450","107429","22994","0","2015","20271","45280","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Planner II","","","","39749","48315","","43477","0","0","598","44075","10217","0","540","20496","31253","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Redevelopment Specialist II","","","","39749","48315","","42533","0","0","891","43424","9898","0","540","14357","24795","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Redevelopment. Specialist II(75% Time)","","","","39749","48315","","38896","0","0","98","38994","9059","0","0","20496","29555","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Senior Planner","","","","53265","64744","","63142","0","40","1079","64261","15135","0","1079","20271","36485","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Senior Planner","","","","53265","64744","","43222","0","14425","605","58252","9969","0","605","13441","24015","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Community Development","Senior Planner","","","","53265","64744","","13579","0","0","0","13579","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Council","Council Member","","","","5816","5816","","5609","0","0","0","5609","1347","0","0","6976","8323","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Council","Council Member","","","","5816","5816","","5280","0","0","0","5280","1354","0","0","14199","15553","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Council","Council Member","","","","5816","5816","","5966","0","0","0","5966","0","0","0","804","804","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Council","Council Member","","","","5816","5816","","5936","0","0","0","5936","0","0","0","20271","20271","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Council","Council Member","","","","5816","5816","","5639","0","0","0","5639","1354","0","0","6976","8330","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Environmental Programs Manager","","","","53265","64744","","67020","0","0","2039","69059","15498","0","2039","20290","37827","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Forest Technician","","","","27643","33600","","16800","0","0","0","16800","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Forest Technician","","","","27643","33600","","4372","0","0","0","4372","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","GIS Coordinator","","","","46797","56882","","46359","0","0","780","47139","10741","0","780","20496","32017","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Heavy Equipment Operator","","","","30528","37107","","14914","0","0","0","14914","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Interpretive Naturalist","","","","35268","42869","","43413","0","0","600","44013","10018","0","600","14357","24975","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Maintenance Crew Leader (Natural Resources)","","","","39749","48315","","50191","0","0","1173","51364","11510","0","882","20496","32888","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Natural Resources Technician","","","","37814","45964","","45048","0","0","540","45588","10479","0","540","14357","25376","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Natural Resources Technician (Hourly)","","","","37814","45964","","664","0","0","0","664","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Resource Aide","","","","17842","21688","","2739","0","0","0","2739","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Resource Aide","","","","17842","21688","","103","0","0","0","103","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES","Senior Maintenance Worker (Natural Resources)","","","","34395","41808","","41973","0","0","959","42932","9665","0","540","20496","30701","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Administration","Administrative Assistant","","","","38963","47360","","47109","0","1469","1020","49598","11607","0","1020","20496","33123","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Administration","Deputy Director Environmental Services","","","","67005","81444","","79725","0","50","2014","81789","19497","0","2014","7408","28919","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Administration","Director of Environmental Services","","","","79385","96430","","100938","0","7518","5710","114166","23236","0","4586","20271","48093","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Administration","Recreation Division Manager","","","","53265","64744","","63587","0","1245","1354","66186","14682","0","868","6976","22526","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Administration","Resource Aide","","","","17842","21688","","4144","0","0","0","4144","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Administration","Water/Wastewater Superintendent","","","","58269","70826","","63074","0","3417","3442","69933","14690","0","1270","20271","36231","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Environmental Compliance Officer","","","","41783","50787","","46290","1675","0","680","48645","10675","0","540","7052","18267","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Maintenance Trainee","","","","17842","21688","","4572","0","0","0","4572","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","SCADA/Controls Engineer","","","","53265","64744","","36655","0","11716","766","49137","8407","0","766","8219","17392","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Secretary (75% Time)","","","","36155","43946","","37430","0","40","865","38335","8635","0","653","3076","12364","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water Meter Reader","","","","17842","21688","","862","0","0","0","862","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water Meter Reader","","","","17842","21688","","376","0","0","0","376","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water Meter Reader","","","","17842","21688","","6072","0","0","0","6072","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water Meter Reader","","","","17842","21688","","6071","0","0","0","6071","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water Meter Technician","","","","32723","39774","","39235","0","0","540","39775","9068","0","540","7052","16660","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water Quality Tech(75% Time)","","","","35268","42869","","18063","0","0","116","18179","4783","0","0","1314","6097","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water/Wastewater Maintenance Worker II","","","","36155","43946","","43695","0","0","788","44483","10076","0","540","7052","17668","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water/Wastewater Maintenance Worker II","","","","36155","43946","","43003","0","30","1564","44597","10012","0","540","19488","30040","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water/Wastewater Plant Operator I","","","","37814","45964","","19199","376","0","946","20521","0","0","0","2271","2271","2%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water/Wastewater Plant Operator II","","","","39749","48314","","50665","5332","599","3493","60089","11841","0","1020","20496","33357","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water/Wastewater Plant Operator II","","","","39749","48314","","50479","0","343","2946","53768","11569","0","1020","7052","19641","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water/Wastewater Plant Operator II","","","","39749","48314","","51939","4941","2797","3794","63471","11841","0","1020","7052","19913","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water/Wastewater Plant Operator II","","","","39749","48314","","46776","3116","2762","4459","57113","11296","0","780","20496","32572","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water/Wastewater Plant Operator II","","","","39749","48314","","12188","0","3632","183","16003","130","0","8","0","138","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","ES Plant Operations","Water/Wastewater Supervisor","","","","46797","58882","","57709","3127","0","3366","64202","13377","0","840","14357","28574","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Finance","Cashier/Finance Aide","","","","31125","37833","","6386","0","0","0","6386","0","0","0","0","0","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Finance","Finance Clerk","","","","36155","43946","","42902","0","845","540","44287","10019","0","540","20496","31055","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Finance","Finance Clerk","","","","36155","43946","","30603","0","0","480","31083","7043","0","480","11866","19389","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Finance","Finance Clerk","","","","36155","43946","","33338","0","0","478","33816","7869","0","478","20496","28843","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Finance","Finance Clerk","","","","36155","43946","","44368","0","2662","2023","49053","10749","0","1020","7052","18821","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Finance","Finance Director","","","","79385","96493","","97490","0","5409","13025","115924","22655","0","1987","14199","38841","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Finance","Finance Office Manager","","","","50669","51588","","62354","0","0","2611","64965","14880","0","2611","20271","37762","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Finance","Office Assistant","","","","21767","26458","","467","0","0","0","467","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Crew Leader (Parks/Buildings)","","","","39749","48314","","48995","358","0","1486","50839","11492","0","600","14357","26449","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Crew Leader (Parks/Buildings)","","","","39749","48314","","51411","0","0","1343","52754","11956","0","840","14357","27153","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","726","0","0","0","726","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","9531","0","0","0","9531","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","4269","0","0","0","4269","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","10088","0","0","0","10088","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","10645","0","0","0","10645","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","12147","0","0","0","12147","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","10927","0","0","0","10927","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","10239","0","0","0","10239","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","8106","0","0","0","8106","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","4615","0","0","0","4615","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Trainee","","","","17842","21688","","10391","0","0","0","10391","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Maintenance Worker (Parks)","","","","29615","35997","","31096","235","0","30","31361","7096","0","0","20496","27592","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Senior Construction Specialist","","","","41783","50787","","52799","0","2101","1251","56151","12210","0","1020","14357","27587","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Senior Maintenance Worker (Buildings)","","","","34395","41807","","43454","0","0","1020","44474","10008","0","1020","11540","22568","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Senior Maintenance Worker (Buildings)","","","","34395","41807","","33467","161","0","923","34551","7775","0","540","7052","15367","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Senior Maintenance Worker (Parks)","","","","34395","41807","","37393","0","0","544","37937","8649","0","526","14357","23532","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Senior Maintenance Worker (Parks)","","","","34395","41807","","42707","0","0","872","43579","9857","0","872","14357","25086","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Parks & Building","Senior Maintenance Worker (Parks)","","","","34395","41807","","41053","286","804","620","42763","9550","0","540","20496","30586","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Administrative Aide - Police","","","","33534","40760","","40594","0","0","540","41134","9427","0","540","20496","30463","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Administrative Analyst (Police)","","","","50669","61588","","47996","0","0","842","48838","11191","0","778","20271","32240","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Chief of Police","","","","86075","104624","","113587","0","6253","3484","123324","40156","0","3484","20271","63911","3%@50","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Community Service Officer","","","","21767","26458","","7417","132","0","0","7549","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Community Service Officer","","","","21767","26458","","11067","126","0","0","11193","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Community Service Officer","","","","21767","26458","","2598","0","0","0","2598","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Dispatcher","","","","37041","45023","","40850","353","589","224","42016","9434","0","0","8184","17618","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Dispatcher","","","","37041","45023","","20242","648","0","0","20890","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Evidence Technician","","","","36866","44811","","45660","1501","910","1082","49153","10824","0","540","20496","31860","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Evidence Technician","","","","36866","44811","","28244","129","4224","0","32597","6663","0","0","13592","20255","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Lead Parking Officer","","","","35069","42628","","45069","0","881","660","46610","10447","0","660","20496","31603","2.7%@55","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Maintenance Trainee","","","","17842","21688","","10594","0","0","0","10594","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Office Assistant","","","","21767","26458","","84","0","0","0","84","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Office Assistant","","","","21767","26458","","12944","0","0","0","12944","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Office Assistant","","","","21767","26458","","2504","0","0","0","2504","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Office Assistant","","","","21767","26458","","462","0","0","0","462","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Office Assistant","","","","21767","26458","","2348","0","0","0","2348","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
"2012","City","","Arcata","Police","Office Assistant","","","","21767","26458","","377","0","0","0","377","0","0","0","0","0","N/A","www.cityofarcata.org/departments/personnel-human-resources","17836","12/16/2013"
